itrial,d,method,coverage,width
33,40,jackknife+,0.99,5.230599692870899
33,40,jackknife-mm,0.99,6.078500580372405
33,40,CV+,0.99,5.269691857853108
33,40,split,0.89,7.327629377480061
34,40,naive,0.58,2.6670750944184167
34,40,jackknife,0.85,4.422270251072737
34,40,jackknife+,0.85,4.500434974194042
34,40,jackknife-mm,0.91,5.258725340067718
34,40,CV+,0.88,4.787725290308703
34,40,split,0.78,9.58646201298366
35,40,naive,0.64,2.3207370209952205
35,40,jackknife,0.86,3.7826857509961678
35,40,jackknife+,0.9,4.017252064941786
35,40,jackknife-mm,0.94,4.522765037284196
35,40,CV+,0.92,4.37825240585347
35,40,split,0.89,5.561894824621756
36,40,naive,0.58,2.2631174485413283
36,40,jackknife,0.85,3.7004863345464285
36,40,jackknife+,0.84,3.633472486754184
36,40,jackknife-mm,0.92,4.301533817149204
36,40,CV+,0.87,3.847247920094468
36,40,split,0.83,6.231568835913731
37,40,naive,0.68,2.7168262117852753
37,40,jackknife,0.94,4.64257636110208
37,40,jackknife+,0.94,4.701514953611238
37,40,jackknife-mm,1.0,5.490283296334688
37,40,CV+,1.0,5.399573318959693
37,40,split,0.82,15.396403052638137
38,40,naive,0.78,3.013050963086343
38,40,jackknife,0.95,4.680277002244907
38,40,jackknife+,0.95,4.751471029559599
38,40,jackknife-mm,0.99,5.550030882059516
38,40,CV+,0.97,4.946293634509755
38,40,split,0.89,6.016226933470887
39,40,naive,0.74,2.4942145935069577
39,40,jackknife,0.92,4.399113389972931
39,40,jackknife+,0.92,4.3110607928760665
39,40,jackknife-mm,0.95,5.144826830826753
39,40,CV+,0.96,4.93599134496233
39,40,split,0.9,6.585441693022705
40,40,naive,0.6,2.6609292173395294
40,40,jackknife,0.83,4.3299185203326775
40,40,jackknife+,0.83,4.355618575329129
40,40,jackknife-mm,0.92,5.086597593115215
40,40,CV+,0.83,4.359304812013139
40,40,split,0.95,8.122901772607012
41,40,naive,0.69,2.6824165373186393
41,40,jackknife,0.93,4.606277508184363
41,40,jackknife+,0.93,4.544167116969385
41,40,jackknife-mm,0.97,5.478469617323478
41,40,CV+,0.92,4.788983752753821
41,40,split,0.95,12.23129171601331
42,40,naive,0.68,2.7578219758146427
42,40,jackknife,0.91,4.64891788961382
42,40,jackknife+,0.91,4.502136489952039
42,40,jackknife-mm,0.91,5.454957078704762
42,40,CV+,0.92,5.0091572469907035
42,40,split,0.87,8.126268174488434
43,40,naive,0.72,2.8453567895310767
43,40,jackknife,0.91,4.724016233237593
43,40,jackknife+,0.91,4.691155771518706
43,40,jackknife-mm,0.96,5.486058287965799
43,40,CV+,0.92,5.005359745582715
43,40,split,0.89,8.755932410996847
44,40,naive,0.76,2.784903975793047
44,40,jackknife,0.95,4.958068711442902
44,40,jackknife+,0.95,4.947413399463116
44,40,jackknife-mm,0.97,5.832878886692177
44,40,CV+,0.95,4.987829485924803
44,40,split,0.98,11.610402371841232
45,40,naive,0.64,2.103867753936046
45,40,jackknife,0.88,3.3473460099339865
45,40,jackknife+,0.89,3.46718932959199
45,40,jackknife-mm,0.93,4.026394921039117
45,40,CV+,0.91,3.8228547622666893
45,40,split,0.91,4.957140075092657
46,40,naive,0.74,2.8053272885265197
46,40,jackknife,0.93,4.654533040475946
46,40,jackknife+,0.94,4.686327344424631
46,40,jackknife-mm,0.95,5.446663402284861
46,40,CV+,0.95,5.1858931460242115
46,40,split,0.94,7.715396207565607
47,40,naive,0.7,2.2698547808887226
47,40,jackknife,0.88,3.8909343224390165
47,40,jackknife+,0.91,4.026278263354659
47,40,jackknife-mm,0.95,4.653088376586835
47,40,CV+,0.93,4.457572485894505
47,40,split,0.92,8.028777544849358
48,40,naive,0.7,2.1323834486245543
48,40,jackknife,0.93,3.529312877674576
48,40,jackknife+,0.94,3.6040772701351598
48,40,jackknife-mm,0.97,4.163946909578209
48,40,CV+,0.97,4.116762011794464
48,40,split,0.94,6.351248142175377
49,40,naive,0.78,2.5978069471316667
49,40,jackknife,0.92,4.160581846446873
49,40,jackknife+,0.92,4.375601615516317
49,40,jackknife-mm,0.98,4.894830410884808
49,40,CV+,0.95,4.628121088212384
49,40,split,0.94,6.562500045825248
0,45,naive,0.53,1.8999576997807586
0,45,jackknife,0.89,4.135017375125298
0,45,jackknife+,0.88,3.927274188827505
0,45,jackknife-mm,0.94,4.937275964434936
0,45,CV+,0.9,4.204494969730714
0,45,split,0.84,16.094442374724668
1,45,naive,0.61,2.2265129443755427
1,45,jackknife,0.84,3.963419134748556
1,45,jackknife+,0.84,4.050643889448265
1,45,jackknife-mm,0.9,4.811791853659796
1,45,CV+,0.86,4.323319300676373
1,45,split,0.96,11.495022672826828
2,45,naive,0.66,2.7406209988228056
2,45,jackknife,0.94,5.313652299041244
2,45,jackknife+,0.94,5.374799919418722
2,45,jackknife-mm,0.98,6.328453775526799
2,45,CV+,0.94,5.36178740772103
2,45,split,0.93,21.59091721572379
3,45,naive,0.71,2.3659480109452824
3,45,jackknife,0.93,4.4291000964324
3,45,jackknife+,0.93,4.40513228022965
3,45,jackknife-mm,0.97,5.36792633899142
3,45,CV+,0.93,4.620517769009923
3,45,split,0.95,13.563755008154457
4,45,naive,0.47,1.919169342269978
4,45,jackknife,0.84,3.7521995515817186
4,45,jackknife+,0.85,3.8008782124737706
4,45,jackknife-mm,0.91,4.572460243422898
4,45,CV+,0.85,4.162492663417898
4,45,split,0.89,17.512945673911098
5,45,naive,0.54,2.443748066727716
5,45,jackknife,0.84,4.471236276226596
5,45,jackknife+,0.85,4.513352638433171
5,45,jackknife-mm,0.9,5.321194448218012
5,45,CV+,0.91,5.256246047306903
5,45,split,0.94,16.986857727330264
6,45,naive,0.62,2.5479017886508064
6,45,jackknife,0.87,4.654656276025926
6,45,jackknife+,0.88,4.722159868040141
6,45,jackknife-mm,0.91,5.5470469481878535
6,45,CV+,0.9,5.138894197185326
6,45,split,0.82,8.85852208849423
7,45,naive,0.87,2.7477387823903623
7,45,jackknife,0.99,5.351571656737949
7,45,jackknife+,0.99,5.27606082987703
7,45,jackknife-mm,0.99,6.361173889295494
7,45,CV+,0.99,5.333978435064677
7,45,split,0.92,10.888977954099241
8,45,naive,0.56,2.3917633660016513
8,45,jackknife,0.89,4.698167055679128
8,45,jackknife+,0.89,4.635104445075312
8,45,jackknife-mm,0.95,5.595475205172425
8,45,CV+,0.88,4.46687839198634
8,45,split,0.91,12.956536238135941
9,45,naive,0.61,2.157566648068448
9,45,jackknife,0.96,4.135226609463635
9,45,jackknife+,0.96,4.133205172179715
9,45,jackknife-mm,0.98,5.003704463984022
9,45,CV+,0.97,4.766627295456314
9,45,split,0.94,9.201733755568355
10,45,naive,0.71,2.498481049886458
10,45,jackknife,0.91,4.490067759610647
10,45,jackknife+,0.91,4.514497100582973
10,45,jackknife-mm,0.96,5.382658158052019
10,45,CV+,0.94,5.0953500818685935
10,45,split,0.89,8.735951192206954
11,45,naive,0.67,2.641534183608129
11,45,jackknife,0.91,4.6470617714491755
11,45,jackknife+,0.91,4.575246313413392
11,45,jackknife-mm,0.95,5.5166922356531085
11,45,CV+,0.94,4.9634525154739775
11,45,split,0.89,12.461632428288972
12,45,naive,0.61,2.381847994501612
12,45,jackknife,0.9,4.601945141622814
12,45,jackknife+,0.88,4.517705305156447
12,45,jackknife-mm,0.93,5.602654250433947
12,45,CV+,0.91,4.875315840117485
12,45,split,0.86,7.786199306444916
13,45,naive,0.69,2.9918330517393166
13,45,jackknife,0.96,5.508909264857227
13,45,jackknife+,0.95,5.37741486388213
13,45,jackknife-mm,0.98,6.635183076167277
13,45,CV+,0.96,5.708111850969015
13,45,split,0.94,14.14002579429456
14,45,naive,0.55,2.0311740204940363
14,45,jackknife,0.78,3.5244250103355093
14,45,jackknife+,0.78,3.6296189235949483
14,45,jackknife-mm,0.86,4.199241290499265
14,45,CV+,0.79,3.673652131790985
14,45,split,0.9,9.09601234437271
15,45,naive,0.79,3.2866786125842538
15,45,jackknife,0.96,5.649097534640953
15,45,jackknife+,0.96,5.798699928662399
15,45,jackknife-mm,0.96,6.7036481886923625
15,45,CV+,0.96,6.0970216501661385
15,45,split,0.84,14.181669247782802
16,45,naive,0.77,2.649049125470281
16,45,jackknife,0.95,4.778685279498402
16,45,jackknife+,0.95,4.82981331930797
16,45,jackknife-mm,0.97,5.686129130097225
16,45,CV+,0.96,5.104828919485655
16,45,split,0.87,7.177955923179716
17,45,naive,0.76,2.8164086828066415
17,45,jackknife,0.97,4.972406631605723
17,45,jackknife+,0.97,5.1140176664603425
17,45,jackknife-mm,0.99,6.02664543381836
17,45,CV+,0.97,5.51345823450403
17,45,split,0.82,8.14235397582216
18,45,naive,0.65,2.3499328991545325
18,45,jackknife,0.92,4.359294764330205
18,45,jackknife+,0.92,4.329761439040074
18,45,jackknife-mm,0.96,5.128334848747843
18,45,CV+,0.92,4.475154000347287
18,45,split,0.93,8.782436065678121
19,45,naive,0.76,2.754386726163269
19,45,jackknife,0.96,4.720276881727705
19,45,jackknife+,0.97,4.846782823103715
19,45,jackknife-mm,0.98,5.618240157293896
19,45,CV+,0.98,5.1092005197817505
19,45,split,0.9,10.719303599611163
20,45,naive,0.64,2.5509666656800642
20,45,jackknife,0.9,4.399657804169223
20,45,jackknife+,0.91,4.478706856560918
20,45,jackknife-mm,0.93,5.245887653798901
20,45,CV+,0.92,4.8561766625417935
20,45,split,0.95,10.841235064334423
21,45,naive,0.47,2.121176742995418
21,45,jackknife,0.84,3.8387211691866066
21,45,jackknife+,0.85,3.9217821476510637
21,45,jackknife-mm,0.92,4.644319935673516
21,45,CV+,0.86,4.241307357208264
21,45,split,0.94,10.277583728134482
22,45,naive,0.65,2.526508154489213
22,45,jackknife,0.9,4.863092955728361
22,45,jackknife+,0.91,4.84806857303484
22,45,jackknife-mm,0.95,5.805178879220566
22,45,CV+,0.94,5.558602546411764
22,45,split,0.97,8.975239892723721
23,45,naive,0.81,2.934157220918109
23,45,jackknife,0.93,5.2294872853226755
23,45,jackknife+,0.94,5.2252220725223095
23,45,jackknife-mm,0.99,6.2318494184746385
23,45,CV+,0.96,5.866818199769467
23,45,split,0.94,9.91011087673647
24,45,naive,0.53,2.2444808221303827
24,45,jackknife,0.77,4.271487203807484
24,45,jackknife+,0.77,4.264617460913006
24,45,jackknife-mm,0.83,5.071760340406963
24,45,CV+,0.79,4.40488065902899
24,45,split,0.92,10.517516063221509
25,45,naive,0.58,2.2786620410673906
25,45,jackknife,0.86,4.211845818842991
25,45,jackknife+,0.87,4.222553589859301
25,45,jackknife-mm,0.94,5.0336373647445365
25,45,CV+,0.88,4.412926968422675
25,45,split,0.9,10.723306978405416
26,45,naive,0.6,2.1588608759365626
26,45,jackknife,0.85,3.898660036087271
26,45,jackknife+,0.86,3.9387119154865475
26,45,jackknife-mm,0.94,4.713980638696848
26,45,CV+,0.93,4.44322220479211
26,45,split,0.97,15.57063578519034
27,45,naive,0.63,2.4732341210136513
27,45,jackknife,0.95,4.5163938619496795
27,45,jackknife+,0.95,4.504067984809274
27,45,jackknife-mm,0.98,5.321410029759397
27,45,CV+,0.98,5.0214469847581995
27,45,split,0.87,11.969045899344806
28,45,naive,0.58,2.3895077012678447
28,45,jackknife,0.95,4.264733035820041
28,45,jackknife+,0.94,4.21951754019215
28,45,jackknife-mm,0.97,5.104211582437394
28,45,CV+,0.97,4.723608828053255
28,45,split,0.97,11.108251146494963
29,45,naive,0.54,2.5031441143241877
29,45,jackknife,0.86,4.615059761423291
29,45,jackknife+,0.9,4.764714610673268
29,45,jackknife-mm,0.94,5.57120768326962
29,45,CV+,0.88,4.83015698369571
29,45,split,0.95,10.868000395686963
30,45,naive,0.69,2.4978096988105642
30,45,jackknife,0.95,4.548357207275881
30,45,jackknife+,0.95,4.571690474257602
30,45,jackknife-mm,0.98,5.459793772340223
30,45,CV+,0.97,5.197537164365456
30,45,split,0.87,10.744013389556612
31,45,naive,0.67,2.4533951933928035
31,45,jackknife,0.88,4.125186114646276
31,45,jackknife+,0.89,4.214827775097161
31,45,jackknife-mm,0.92,4.9054613093219475
31,45,CV+,0.93,4.6814869827057315
31,45,split,0.87,13.57151008173256
32,45,naive,0.68,2.374036999631329
32,45,jackknife,0.88,4.176039272657684
32,45,jackknife+,0.9,4.250880775167252
32,45,jackknife-mm,0.93,5.067803341511126
32,45,CV+,0.92,4.766623362129582
32,45,split,0.96,14.785033674223031
33,45,naive,0.7,2.582653040852752
33,45,jackknife,0.86,4.435349763653314
33,45,jackknife+,0.86,4.605351267482463
33,45,jackknife-mm,0.95,5.3001617213869245
33,45,CV+,0.89,4.710538533966069
33,45,split,0.99,13.862671356455985
34,45,naive,0.69,2.6550628161765495
34,45,jackknife,0.89,4.443845100934445
34,45,jackknife+,0.9,4.475680493317116
34,45,jackknife-mm,0.96,5.297965707099845
34,45,CV+,0.91,4.671562226816452
34,45,split,0.87,9.75215719428724
35,45,naive,0.54,2.1538467010779936
35,45,jackknife,0.9,4.104907350485469
35,45,jackknife+,0.9,4.030332907170524
35,45,jackknife-mm,0.92,5.021118809119832
35,45,CV+,0.9,4.201841302619467
35,45,split,0.82,9.5909225564897
36,45,naive,0.65,2.4706794154251854
36,45,jackknife,0.94,4.430632928132809
36,45,jackknife+,0.92,4.321274323438682
36,45,jackknife-mm,0.99,5.2626090894751
36,45,CV+,0.99,4.972907477436527
36,45,split,0.91,8.34239659636177
37,45,naive,0.58,2.5390431102294393
37,45,jackknife,0.87,4.835379747767407
37,45,jackknife+,0.87,4.739501277937355
37,45,jackknife-mm,0.91,5.709621338927844
37,45,CV+,0.9,5.464651800131345
37,45,split,0.96,14.583681793399698
38,45,naive,0.53,2.0482782177258225
38,45,jackknife,0.81,3.8415948617848725
38,45,jackknife+,0.82,3.8274322537336887
38,45,jackknife-mm,0.9,4.706491607979504
38,45,CV+,0.85,4.2731230247105945
38,45,split,0.94,8.293907014724214
39,45,naive,0.7,2.5258769919830057
39,45,jackknife,0.92,4.629488766243385
39,45,jackknife+,0.91,4.561624804052411
39,45,jackknife-mm,0.95,5.511947447640094
39,45,CV+,0.93,4.584716480759067
39,45,split,0.95,11.322340045043711
40,45,naive,0.7,2.3876659435772387
40,45,jackknife,0.93,4.375871389470353
40,45,jackknife+,0.92,4.401031851167357
40,45,jackknife-mm,0.96,5.311880951706689
40,45,CV+,0.94,4.914516469489748
40,45,split,0.86,5.307457789434613
41,45,naive,0.68,2.5420960827293153
41,45,jackknife,0.95,4.772881915439616
41,45,jackknife+,0.96,4.892584633599999
41,45,jackknife-mm,1.0,5.648918374943723
41,45,CV+,0.99,5.349210953014506
41,45,split,0.95,10.725053590080295
42,45,naive,0.84,2.8852616396443422
42,45,jackknife,0.99,5.862642952575711
42,45,jackknife+,0.99,5.735041655654827
42,45,jackknife-mm,1.0,6.96251624997033
42,45,CV+,0.99,5.866325336287601
42,45,split,0.89,9.289112657935094
43,45,naive,0.68,2.6052780476797164
43,45,jackknife,0.93,4.896458918757238
43,45,jackknife+,0.93,4.868799423019991
43,45,jackknife-mm,0.96,5.881141536191489
43,45,CV+,0.96,5.344732941934093
43,45,split,0.89,8.714837606770843
44,45,naive,0.46,2.1764686136333364
44,45,jackknife,0.78,4.110973190832831
44,45,jackknife+,0.79,4.246785351670311
44,45,jackknife-mm,0.84,4.93255819973288
44,45,CV+,0.8,4.424465558883831
44,45,split,0.8,9.575208140158336
45,45,naive,0.62,2.3585860050188434
45,45,jackknife,0.93,4.315602832434315
45,45,jackknife+,0.91,4.180780164602891
45,45,jackknife-mm,0.96,5.084948037807034
45,45,CV+,0.95,4.732456955885008
45,45,split,0.9,12.490597687256264
46,45,naive,0.62,2.2778233856653443
46,45,jackknife,0.87,3.8411128113790562
46,45,jackknife+,0.88,3.9417927165441706
46,45,jackknife-mm,0.93,4.59415518896464
46,45,CV+,0.93,4.221275434133271
46,45,split,0.97,11.17886969083171
47,45,naive,0.64,2.6549630454470288
47,45,jackknife,0.93,4.831979224939646
47,45,jackknife+,0.94,4.84092240129743
47,45,jackknife-mm,0.98,5.812185479284193
47,45,CV+,0.93,5.1950488311466145
47,45,split,0.95,9.060278562209378
48,45,naive,0.58,2.412792892530029
48,45,jackknife,0.86,4.581595980933705
48,45,jackknife+,0.85,4.421088800228092
48,45,jackknife-mm,0.91,5.460271480842038
48,45,CV+,0.84,4.438651160170278
48,45,split,0.85,12.301234814149575
49,45,naive,0.69,2.8608344468997426
49,45,jackknife,0.95,5.2535217692807885
49,45,jackknife+,0.96,5.282266215144147
49,45,jackknife-mm,0.99,6.3381614848896985
49,45,CV+,0.99,6.10409176777342
49,45,split,0.84,22.215620729973434
0,50,naive,0.53,2.4107673258650983
0,50,jackknife,0.93,5.178409420928378
0,50,jackknife+,0.91,4.979071968807402
0,50,jackknife-mm,0.95,6.164061981272885
0,50,CV+,0.94,5.628580325078099
0,50,split,0.78,11.965995332050374
1,50,naive,0.64,2.276860042461682
1,50,jackknife,0.87,5.0659905386203015
1,50,jackknife+,0.85,4.9128514975517055
1,50,jackknife-mm,0.95,6.277267316248292
1,50,CV+,0.88,5.3019637887297675
1,50,split,0.93,138.28230087295944
2,50,naive,0.58,2.8416106826441503
2,50,jackknife,0.92,5.390471782371228
2,50,jackknife+,0.91,5.3628264395608225
2,50,jackknife-mm,0.94,6.485486990694463
2,50,CV+,0.93,6.212783155149813
2,50,split,0.9,18.04363458474596
3,50,naive,0.66,2.60542904987279
3,50,jackknife,0.97,5.133759260090699
3,50,jackknife+,0.97,5.109320123349602
3,50,jackknife-mm,0.99,6.181599713712157
3,50,CV+,0.99,5.905238305042048
3,50,split,0.88,29.406126579157288
4,50,naive,0.62,2.5509371815722197
4,50,jackknife,0.89,4.982167591488162
4,50,jackknife+,0.88,4.979374413323099
4,50,jackknife-mm,0.96,6.04856148649563
4,50,CV+,0.9,5.150505536376533
4,50,split,0.97,183.42789255808486
5,50,naive,0.63,2.417215552701216
5,50,jackknife,0.92,5.444615949888819
5,50,jackknife+,0.92,5.221576001561806
5,50,jackknife-mm,0.98,6.574075150724013
5,50,CV+,0.96,6.2628485491603385
5,50,split,0.86,19.122615479412335
6,50,naive,0.56,2.3089359264478286
6,50,jackknife,0.95,4.893438555626259
6,50,jackknife+,0.94,4.807282359687465
6,50,jackknife-mm,0.96,5.855361659668461
6,50,CV+,0.95,5.214622791953385
6,50,split,0.93,97.78252983909304
7,50,naive,0.57,1.9878010905251806
7,50,jackknife,0.89,4.16927502810122
7,50,jackknife+,0.88,4.177559231240097
7,50,jackknife-mm,0.92,5.097711099837965
7,50,CV+,0.9,4.6093968387070285
7,50,split,0.86,57.24555335836148
8,50,naive,0.59,2.7556838412859306
8,50,jackknife,0.86,5.5849862579579375
8,50,jackknife+,0.87,5.593981719347289
8,50,jackknife-mm,0.94,6.826678789044243
8,50,CV+,0.89,6.110716976878947
8,50,split,0.9,36.05566334965644
9,50,naive,0.63,2.4036253891498056
9,50,jackknife,0.94,5.054489929991281
9,50,jackknife+,0.94,5.0736725393112
9,50,jackknife-mm,0.98,6.210747187724996
9,50,CV+,0.97,5.622010596376211
9,50,split,0.86,66.06569405609272
10,50,naive,0.65,2.622599993769725
10,50,jackknife,0.98,5.0804192863479924
10,50,jackknife+,0.97,5.125980529905548
10,50,jackknife-mm,0.99,6.082912185534024
10,50,CV+,0.98,5.137359562736768
10,50,split,0.9,35396.38230067759
11,50,naive,0.48,2.1271310796454865
11,50,jackknife,0.86,4.52411163892223
11,50,jackknife+,0.88,4.628585685884127
11,50,jackknife-mm,0.93,5.4547089876394
11,50,CV+,0.93,5.275500944280942
11,50,split,0.84,41.66803941112004
12,50,naive,0.62,2.209137853220112
12,50,jackknife,0.97,4.9499393128404
12,50,jackknife+,0.97,4.903790655456771
12,50,jackknife-mm,0.99,5.958283070639293
12,50,CV+,0.98,5.639977823569635
12,50,split,0.88,39.87894195042747
13,50,naive,0.55,1.8865172069042218
13,50,jackknife,0.79,3.6690447320460318
13,50,jackknife+,0.84,3.8775262893006714
13,50,jackknife-mm,0.92,4.545998020449089
13,50,CV+,0.92,4.39999985140755
13,50,split,0.94,13.14134256549644
14,50,naive,0.57,2.3993016493688835
14,50,jackknife,0.88,4.493469825344323
14,50,jackknife+,0.91,4.677564322200225
14,50,jackknife-mm,0.94,5.505634471513489
14,50,CV+,0.89,4.6630407891722445
14,50,split,0.94,23.524572980155355
15,50,naive,0.67,2.6025495440568984
15,50,jackknife,0.95,5.141000125127014
15,50,jackknife+,0.97,5.238092695152367
15,50,jackknife-mm,0.99,6.224283621122281
15,50,CV+,0.98,6.043275970574556
15,50,split,0.95,56.073817410890385
16,50,naive,0.32,1.936278578918281
16,50,jackknife,0.74,4.333731275753284
16,50,jackknife+,0.75,4.252523451060511
16,50,jackknife-mm,0.86,5.3225726085020835
16,50,CV+,0.79,4.724082655231379
16,50,split,0.89,5571.4672838657725
17,50,naive,0.37,1.9772940413144
17,50,jackknife,0.79,4.161870236708317
17,50,jackknife+,0.8,4.136565061075389
17,50,jackknife-mm,0.91,5.042706966149506
17,50,CV+,0.88,4.768423366748936
17,50,split,0.91,23.10789624401715
18,50,naive,0.57,2.336791182739113
18,50,jackknife,0.96,5.239148715764393
18,50,jackknife+,0.96,5.193057799273837
18,50,jackknife-mm,0.99,6.301722567671179
18,50,CV+,0.96,5.283241015766755
18,50,split,0.89,14.67621357709184
19,50,naive,0.56,2.6591132842838867
19,50,jackknife,0.93,5.562605432804248
19,50,jackknife+,0.94,5.590718533488846
19,50,jackknife-mm,0.99,6.781853723715423
19,50,CV+,0.98,6.105498853056156
19,50,split,0.98,23.76538421295413
20,50,naive,0.66,2.8332970207200323
20,50,jackknife,0.95,5.619307977179969
20,50,jackknife+,0.95,5.6406503869649045
20,50,jackknife-mm,0.98,6.878291585356973
20,50,CV+,0.95,5.986409334850834
20,50,split,0.75,24.024381279536
21,50,naive,0.61,2.410341200326922
21,50,jackknife,0.92,4.79813632639847
21,50,jackknife+,0.92,4.945565342482046
21,50,jackknife-mm,0.95,5.93144474624363
21,50,CV+,0.92,5.096618582048491
21,50,split,0.82,22.497765138360872
22,50,naive,0.6,2.4929214730071045
22,50,jackknife,0.88,4.569787858610325
22,50,jackknife+,0.88,4.645688089480254
22,50,jackknife-mm,0.9,5.599628259471082
22,50,CV+,0.88,4.799610338564398
22,50,split,0.94,13.414642364826468
23,50,naive,0.73,2.433731060760013
23,50,jackknife,0.91,4.743161948515324
23,50,jackknife+,0.91,4.641503588223743
